City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
526,Roma,US,2022-03-10 15:51:39,43.2128,-75.4557,37.72,87,99,3.0,light rain
527,Kiama,AU,2022-03-10 15:52:03,-34.6833,150.8667,64.38,80,94,1.01,overcast clouds
528,Sturgeon Falls,CA,2022-03-10 15:52:03,46.3646,-79.9326,25.12,76,74,9.73,broken clouds
529,Ixtapa,MX,2022-03-10 15:52:04,20.7,-105.2,76.86,36,35,2.62,scattered clouds
530,Tommot,RU,2022-03-10 15:52:05,58.9564,126.2925,-11.87,100,97,1.19,overcast clouds
531,Araouane,ML,2022-03-10 15:52:06,18.9048,-3.5265,91.36,5,5,7.43,clear sky
532,Manokwari,ID,2022-03-10 15:52:06,-0.8667,134.0833,78.26,83,82,3.06,broken clouds
533,Poronaysk,RU,2022-03-10 15:52:07,49.2167,143.1167,21.33,98,100,2.91,overcast clouds
534,Zhezkazgan,KZ,2022-03-10 15:52:08,47.8043,67.7144,19.63,84,100,11.95,overcast clouds
535,Puerto Madryn,AR,2022-03-10 15:50:56,-42.7692,-65.0385,68.0,39,42,12.55,scattered clouds
536,Demba,CD,2022-03-10 15:52:09,-5.51,22.2667,79.9,67,98,3.18,overcast clouds
537,Sao Luis,BR,2022-03-10 15:52:10,-2.5297,-44.3028,80.8,94,75,2.3,broken clouds
538,Gejiu,CN,2022-03-10 15:52:10,23.306,103.1635,50.5,91,28,5.66,scattered clouds
539,Port Augusta,AU,2022-03-10 15:47:34,-32.5,137.7667,65.19,50,3,6.96,clear sky
540,Rabaul,PG,2022-03-10 15:52:11,-4.1967,152.1721,80.04,78,97,2.66,overcast clouds
541,Pontes E Lacerda,BR,2022-03-10 15:52:12,-15.2261,-59.3353,76.32,92,100,1.57,overcast clouds
542,Nikko,JP,2022-03-10 15:53:13,36.75,139.6167,31.82,80,18,4.79,few clouds
543,Moranbah,AU,2022-03-10 15:53:13,-22.0016,148.0466,74.14,83,56,8.43,broken clouds
544,Jaru,BR,2022-03-10 15:49:10,-10.4389,-62.4664,78.64,90,100,4.47,overcast clouds
545,Broken Hill,AU,2022-03-10 15:53:14,-31.95,141.4333,62.31,34,88,9.22,overcast clouds
546,Sangar,RU,2022-03-10 15:53:15,63.9242,127.4739,-21.42,100,96,2.95,overcast clouds
547,Sandpoint,US,2022-03-10 15:53:15,48.2766,-116.5533,26.42,67,100,0.0,overcast clouds
548,Camacha,PT,2022-03-10 15:53:16,33.0833,-16.3333,63.82,63,40,9.22,scattered clouds
549,Ixcatepec,MX,2022-03-10 15:53:17,21.2,-97.95,69.71,67,18,2.82,few clouds
550,Zlitan,LY,2022-03-10 15:53:17,32.4674,14.5687,56.21,53,24,9.57,few clouds
551,Nemuro,JP,2022-03-10 15:53:18,43.3236,145.575,31.14,89,4,7.92,clear sky
552,Teya,RU,2022-03-10 15:53:18,60.3778,92.6267,-20.69,100,73,2.33,broken clouds
553,Meadow Lake,US,2022-03-10 15:53:19,34.8014,-106.5436,47.57,32,94,7.05,overcast clouds
554,Kavaratti,IN,2022-03-10 15:53:20,10.5669,72.642,82.65,71,0,8.86,clear sky
555,Blagoveshchenka,RU,2022-03-10 15:53:20,52.8333,79.8667,8.29,93,100,7.58,overcast clouds
556,Galveston,US,2022-03-10 15:53:21,29.3669,-94.9669,61.03,80,3,7.67,clear sky
557,Pangnirtung,CA,2022-03-10 15:53:21,66.1451,-65.7125,-11.2,84,75,2.3,broken clouds
558,Lompoc,US,2022-03-10 15:50:00,34.6391,-120.4579,53.78,85,0,15.01,clear sky
559,Constitucion,CL,2022-03-10 15:53:22,-35.3333,-72.4167,67.57,47,0,15.99,clear sky
560,Itarema,BR,2022-03-10 15:53:23,-2.9248,-39.9167,85.64,64,97,13.09,overcast clouds
561,Sandwick,GB,2022-03-10 15:53:23,60.0,-1.25,48.02,87,75,20.71,broken clouds
562,Inirida,CO,2022-03-10 15:53:24,3.8653,-67.9239,87.71,58,80,3.71,broken clouds
563,Bolshaya Dzhalga,RU,2022-03-10 15:53:24,45.9695,42.6966,35.44,48,95,6.22,overcast clouds
564,Mahanje,TZ,2022-03-10 15:53:25,-9.9333,35.3333,69.48,92,100,2.37,moderate rain
565,Devils Lake,US,2022-03-10 15:52:39,48.1128,-98.8651,4.95,72,0,19.57,clear sky
566,Huarmey,PE,2022-03-10 15:53:26,-10.0681,-78.1522,76.98,73,71,10.58,broken clouds
567,Beringovskiy,RU,2022-03-10 15:53:26,63.05,179.3167,2.75,85,7,14.41,clear sky
568,Malumfashi,NG,2022-03-10 15:53:27,11.7853,7.6218,97.48,8,64,12.55,broken clouds
569,Marienburg,PL,2022-03-10 15:53:27,54.0359,19.0266,38.88,43,7,6.78,clear sky
570,Maceio,BR,2022-03-10 15:53:28,-9.6658,-35.7353,81.84,74,75,18.41,broken clouds
571,Shache,CN,2022-03-10 15:53:28,38.4167,77.2406,56.86,16,77,6.85,broken clouds
572,Kyra,RU,2022-03-10 15:53:29,49.5776,111.9753,13.77,77,2,4.36,clear sky
573,Intipuca,SV,2022-03-10 15:53:30,13.1969,-88.0544,89.83,48,8,3.8,clear sky
574,Kulevcha,UA,2022-03-10 15:53:30,46.0303,29.9361,27.19,63,100,16.55,overcast clouds
575,The Valley,AI,2022-03-10 15:53:31,18.217,-63.0578,82.26,74,20,21.85,few clouds
576,Ayagoz,KZ,2022-03-10 15:53:31,47.9714,80.4392,12.02,97,90,5.84,overcast clouds
577,Katesh,TZ,2022-03-10 15:53:32,-4.5167,35.3833,65.39,78,91,3.51,light rain
578,Umm Kaddadah,SD,2022-03-10 15:53:32,13.6017,26.6876,92.98,9,83,15.05,broken clouds
579,Cairns,AU,2022-03-10 15:52:27,-16.9167,145.7667,82.35,80,40,6.91,scattered clouds
580,Akhtubinsk,RU,2022-03-10 15:53:33,48.2795,46.1722,30.33,90,61,8.88,broken clouds
581,Houma,US,2022-03-10 15:53:34,29.5958,-90.7195,61.0,81,98,8.01,overcast clouds
582,Pingliang,CN,2022-03-10 15:53:34,35.5392,106.6861,52.95,71,0,5.06,clear sky
583,Vaitape,PF,2022-03-10 15:53:35,-16.5167,-151.75,79.81,77,81,11.88,light rain
584,Tateyama,JP,2022-03-10 15:53:35,34.9833,139.8667,54.7,62,96,8.03,overcast clouds
585,Honningsvag,NO,2022-03-10 15:53:36,70.9821,25.9704,37.15,75,75,14.97,broken clouds
586,Karratha,AU,2022-03-10 15:53:37,-20.7377,116.8463,87.22,57,1,6.93,clear sky
587,Unity,CA,2022-03-10 15:54:37,52.4501,-109.1682,-1.75,77,77,20.51,broken clouds
588,Kulhudhuffushi,MV,2022-03-10 15:54:38,6.6221,73.07,82.89,71,8,8.43,clear sky
589,Ola,RU,2022-03-10 15:54:39,59.5833,151.2833,10.15,83,98,9.33,overcast clouds
590,Utete,TZ,2022-03-10 15:54:39,-7.986,38.758,80.11,76,95,7.2,overcast clouds
591,Thio,NC,2022-03-10 15:54:40,-21.6167,166.2167,73.36,83,60,5.03,broken clouds
592,Bhadrachalam,IN,2022-03-10 15:54:40,17.6667,80.8833,80.92,48,1,8.63,clear sky
593,Nanchong,CN,2022-03-10 15:54:41,30.7951,106.0847,70.34,55,25,2.82,scattered clouds
594,Peniche,PT,2022-03-10 15:54:41,39.3558,-9.3811,61.11,88,89,24.9,overcast clouds
595,Svetlyy,RU,2022-03-10 15:54:42,54.675,20.1347,35.65,42,17,7.9,few clouds
596,Souillac,MU,2022-03-10 15:54:42,-20.5167,57.5167,80.98,83,40,6.91,scattered clouds
597,Port Keats,AU,2022-03-10 15:54:43,-14.25,129.55,81.79,85,64,5.77,broken clouds
598,Phangnga,TH,2022-03-10 15:54:44,8.4509,98.5298,82.44,80,75,2.66,broken clouds
599,Oriximina,BR,2022-03-10 15:54:44,-1.7656,-55.8661,78.71,83,100,1.99,light rain
600,Chor,PK,2022-03-10 15:54:45,25.5167,69.7667,84.94,21,4,10.13,clear sky
601,Tahta,EG,2022-03-10 15:54:45,26.7693,31.5021,65.79,23,28,21.43,scattered clouds
602,Kapit,MY,2022-03-10 15:54:46,2.0167,112.9333,73.11,99,100,0.85,overcast clouds
603,Lazarev,RU,2022-03-10 15:54:47,52.225,141.5131,18.54,94,100,4.54,overcast clouds
604,Havoysund,NO,2022-03-10 15:54:47,70.9963,24.6622,37.63,84,88,41.16,light rain
605,Winnemucca,US,2022-03-10 15:54:48,40.973,-117.7357,23.09,43,5,2.8,clear sky
606,Manica,FR,2022-03-10 15:54:48,49.0,-1.1667,52.41,82,98,8.59,overcast clouds
607,Verkhnevilyuysk,RU,2022-03-10 15:54:49,63.4453,120.3167,-18.2,100,100,1.48,overcast clouds
608,Waingapu,ID,2022-03-10 15:54:49,-9.6567,120.2641,79.09,86,19,5.23,few clouds
609,Grindavik,IS,2022-03-10 15:54:50,63.8424,-22.4338,41.47,93,100,16.11,overcast clouds
610,Mianwali,PK,2022-03-10 15:54:50,32.5741,71.5264,70.05,36,35,3.15,scattered clouds
611,Biltine,TD,2022-03-10 15:54:51,14.5333,20.9167,99.79,8,3,15.03,clear sky
612,Saint-Georges,GD,2022-03-10 15:54:52,12.0564,-61.7485,85.68,66,40,23.02,scattered clouds
613,Kinkala,CG,2022-03-10 15:54:52,-4.3614,14.7644,77.97,86,91,6.58,moderate rain
614,Praia Da Vitoria,PT,2022-03-10 15:54:53,38.7333,-27.0667,61.05,72,40,22.15,scattered clouds
615,Vicuna,CL,2022-03-10 15:54:53,-30.0319,-70.7081,89.76,28,0,7.9,clear sky
616,Cerro De Pasco,PE,2022-03-10 15:54:54,-10.6833,-76.2667,45.46,68,100,5.28,overcast clouds
617,Leh,IN,2022-03-10 15:54:54,34.1667,77.5833,8.17,67,21,2.77,few clouds
618,Port Lincoln,AU,2022-03-10 15:54:55,-34.7333,135.8667,59.95,78,19,12.44,few clouds
619,Papillion,US,2022-03-10 15:54:55,41.1544,-96.0422,24.22,69,100,5.99,overcast clouds
620,Wadi Maliz,TN,2022-03-10 15:54:56,36.4681,8.5495,64.06,52,96,6.58,overcast clouds
621,Batticaloa,LK,2022-03-10 15:54:56,7.7102,81.6924,79.07,79,73,8.01,broken clouds
622,Oliveira Do Hospital,PT,2022-03-10 15:54:57,40.3618,-7.8601,60.22,51,99,7.05,overcast clouds
623,Nicoya,CR,2022-03-10 15:54:57,10.1483,-85.452,90.1,38,0,4.56,clear sky
624,Muros,ES,2022-03-10 15:54:58,42.7762,-9.0603,59.09,83,74,21.07,broken clouds
625,Conde,BR,2022-03-10 15:54:58,-7.2597,-34.9075,89.06,55,75,14.97,broken clouds
626,Sinazongwe,ZM,2022-03-10 15:54:59,-17.2614,27.4618,81.91,63,20,5.66,few clouds
627,Rio Grande,BR,2022-03-10 15:54:59,-32.035,-52.0986,80.71,88,100,9.44,overcast clouds
628,Tromso,NO,2022-03-10 15:55:00,69.6496,18.957,39.38,75,75,26.46,light rain
629,Morondava,MG,2022-03-10 15:55:01,-20.2833,44.2833,84.34,75,90,8.32,overcast clouds
630,Nelson Bay,AU,2022-03-10 15:55:02,-32.7167,152.15,70.0,89,96,7.09,light rain
631,Thongwa,MM,2022-03-10 15:55:03,16.7619,96.5278,84.36,55,21,8.25,few clouds
632,Nagapattinam,IN,2022-03-10 15:55:03,10.7667,79.8333,77.29,74,31,9.55,scattered clouds
633,Darnah,LY,2022-03-10 15:56:04,32.767,22.6367,53.46,60,69,26.73,broken clouds
634,Zandvoort,NL,2022-03-10 15:56:05,52.3749,4.5341,60.94,40,0,12.66,clear sky
635,Chumikan,RU,2022-03-10 15:56:05,54.7183,135.315,15.48,84,100,12.66,light snow
636,Karaton,ID,2022-03-10 15:56:06,-6.3424,106.1045,75.06,95,100,2.75,overcast clouds
637,Robertsport,LR,2022-03-10 15:56:06,6.7533,-11.3686,82.33,79,100,15.93,overcast clouds
638,Arawa,PG,2022-03-10 15:56:07,-6.2132,155.5367,75.79,91,90,1.88,overcast clouds
639,Kushmurun,KZ,2022-03-10 15:56:08,52.4503,64.6311,5.95,97,90,9.75,overcast clouds
640,Velizh,RU,2022-03-10 15:56:08,55.6056,31.1967,17.24,85,6,3.49,clear sky
641,Namtsy,RU,2022-03-10 15:56:09,62.7161,129.6658,-8.3,100,100,3.56,overcast clouds
642,Talara,PE,2022-03-10 15:56:09,-4.5772,-81.2719,84.96,54,0,14.97,clear sky
643,Honiara,SB,2022-03-10 15:56:10,-9.4333,159.95,77.99,87,95,0.58,overcast clouds
644,Ihosy,MG,2022-03-10 15:56:10,-22.4,46.1167,73.04,89,35,10.8,light rain
645,Jacareacanga,BR,2022-03-10 15:56:11,-6.2222,-57.7528,76.55,87,100,2.46,overcast clouds
646,Kamen-Rybolov,RU,2022-03-10 15:56:11,44.7481,132.0403,28.33,88,29,6.78,scattered clouds
647,Gamba,GA,2022-03-10 15:56:12,-2.65,10.0,82.38,74,100,10.11,overcast clouds
648,Juneau,US,2022-03-10 15:56:13,58.3019,-134.4197,35.22,95,100,4.63,overcast clouds
649,Bucarasica,CO,2022-03-10 15:56:13,8.041,-72.8654,68.9,66,41,4.12,scattered clouds
650,Vila Velha,BR,2022-03-10 15:56:14,-20.3297,-40.2925,78.75,83,20,4.61,moderate rain
651,Sola,VU,2022-03-10 15:56:14,-13.8833,167.55,82.42,72,97,6.51,overcast clouds
652,Leningradskiy,RU,2022-03-10 15:56:15,69.3833,178.4167,5.72,75,4,6.85,clear sky
